acousticness,energy,explicit,instrumentalness,loudness,popularity,speechiness,year,acousticness_ar,danceability_ar,energy_ar,instrumentalness_ar,loudness_ar,speechiness_ar,tempo_ar,popularity_ar,count,acousticness_yr,danceability_yr,duration_ms_yr,energy_yr,instrumentalness_yr,liveness_yr,loudness_yr,speechiness_yr,tempo_yr,valence_yr,popularity_yr
0.000197,0.762,0,0.787,-8.437,-0.7481693861824112,0.0586,2013,0.001638,0.8094,0.739,0.879,-9.3518,0.0645,125.7948,0.0,10,0.189631564,0.593880664,284759.9336,0.692594912,0.312390046,0.215043173,-8.238653699,0.0852791,124.1597128,0.433309687,24.38253242
0.932,0.388,0,0.521,-14.83,2.2240006427239933,0.0458,1951,0.945976906,0.236307071,0.3695,0.692894297,-15.47656723,0.049773478,104.3425461,6.221483942,903,0.900334436,0.4614231,212773.3105,0.25727004,0.30329008,0.2195399,-15.7249555,0.10735125,109.5698825,0.44362545,3.4195
0.987,0.0865,0,0.00101,-15.228,13.719801423209447,0.0469,1938,0.912042117,0.614191676,0.220132088,0.119045232,-13.13799229,0.054663865,111.3986547,16.1694291,1086,0.913630353,0.48051045,247940.7219,0.281248392,0.37636336,0.236019614,-14.30797749,0.095286977,111.6443248,0.514659984,2.072347267
0.483,0.435,0,0.0664,-14.017,17.52750868866903,0.0431,1961,0.741225352,0.561830986,0.356773239,0.003483945,-13.92840845,0.084146479,125.7602394,18.09859155,142,0.758147075,0.48771475,234195.0765,0.336076674,0.265371269,0.20764335,-14.269377,0.0592721,111.6490555,0.5073553,19.308
0.989,0.213,0,0.0,-12.643,14.984468150991063,0.0331,1961,0.967064815,0.288682222,0.237228889,0.117456971,-17.42651296,0.034798148,87.69916111,15.9037037,135,0.758147075,0.48771475,234195.0765,0.336076674,0.265371269,0.20764335,-14.269377,0.0592721,111.6490555,0.5073553,19.308
0.0525,0.93,0,0.0,-6.572,40.99237740255917,0.0597,2001,0.120936082,0.409251029,0.743415638,0.029566283,-7.297477366,0.051769959,129.2704033,38.55967078,243,0.267872484,0.591807645,240599.7951,0.643277207,0.101967605,0.191314883,-7.906468909,0.084505403,118.3389021,0.557981967,50.87359837
0.0392,0.843,0,0.0,-4.311,55.744371083463946,0.0454,2016,0.10197,0.567166667,0.754166667,1.33e-05,-4.840333333,0.047266667,118.3215,59.66666667,12,0.226943656,0.581582546,258001.1865,0.656546976,0.203332473,0.221416688,-8.002875692,0.09723163,123.8149293,0.432452452,29.21243082
0.0382,0.982,0,0.0,-2.475,0.2122833452168038,0.119,2020,0.043449187,0.521,0.894375,4.22e-07,-2.7069375,0.07549375,149.445,0.0,32,0.202303152,0.605285375,218977.4828,0.67424741,0.24900808,0.234414811,-8.077562878,0.100628598,124.0583081,0.468030095,24.0647415
0.249,0.608,0,0.0408,-9.406,41.80090701106951,0.0422,1996,0.332895455,0.596181818,0.594772727,0.04470085,-7.764772727,0.039068182,105.8165,40.36363636,44,0.309511025,0.587786047,251576.0856,0.579875433,0.100577223,0.199873231,-9.574210292,0.085968283,117.9722989,0.560785007,44.01979218
0.99,0.106,0,0.36,-16.353,9.144429311212392,0.103,1954,0.949786837,0.344006358,0.201234286,0.74488533,-19.77670239,0.053179585,105.4711904,13.18873827,959,0.867412997,0.46037125,225951.7585,0.263561035,0.291320383,0.2160078,-15.3429905,0.10324315,108.5619125,0.44729115,7.707
0.98,0.0645,0,0.662,-25.143,1.4256160318361992,0.0379,1947,0.965963669,0.380620573,0.179773458,0.851833333,-20.48268304,0.043971672,102.9280381,6.333333333,483,0.915655383,0.47210391,232131.8827,0.262955178,0.351209088,0.223445024,-14.4148436,0.100228614,108.9728833,0.509180746,1.642180095
0.966,0.0988,0,0.00772,-19.005,14.251888458213699,0.0383,1957,0.899428571,0.344642857,0.14095,0.009502275,-17.65517857,0.039996429,112.9472857,15.78571429,56,0.7937751,0.5036534,240072.304,0.293809755,0.203772194,0.1862876,-14.271581,0.0675756,112.5288855,0.5109486,19.7005
0.737,0.173,1,2.64e-06,-16.834,0.4209458307625056,0.956,1948,0.798147929,0.690863905,0.197502959,1.81e-05,-17.02446746,0.953952663,115.976568,0.0,338,0.92294915,0.46273625,200208.082,0.241483549,0.361887138,0.21879865,-15.517199,0.1607817,107.6842115,0.46221065,1.4295
0.763,0.271,0,0.000833,-11.769,29.959489965642447,0.0299,1969,0.753133333,0.527916667,0.2918,0.00088241,-12.38979167,0.031958333,103.0722417,27.86666667,120,0.446089055,0.486169772,238507.7899,0.490378821,0.163008627,0.208033647,-11.9812106,0.054223241,117.0169673,0.555223969,32.3567889
0.851,0.265,0,0.828,-12.606,20.539981509385925,0.0277,1964,0.8554,0.3442,0.2274,0.7854,-14.275,0.02886,106.3436,19.6,10,0.695062306,0.501895452,195398.018,0.396852639,0.167019708,0.215589105,-12.84495602,0.061628686,114.7052969,0.557205297,25.74962519
0.883,0.0632,0,0.0,-21.356,25.054246542691686,0.0425,1958,0.905423729,0.566559322,0.144857627,0.018494992,-18.59032203,0.070194915,107.0366949,26.96610169,118,0.777446745,0.47813155,213321.451,0.30886768,0.189862544,0.20264585,-14.219955,0.0576191,112.511724,0.49033495,19.2315
0.112,0.536,0,0.0,-8.158,54.500725337925914,0.0279,2009,0.035292941,0.405206897,0.905827586,0.000127603,-4.73062069,0.112541379,147.9013793,56.13793103,58,0.251490509,0.566000641,245540.9705,0.694245426,0.147977194,0.215080974,-7.432497758,0.089191224,124.8294523,0.538016912,36.97309417
0.494,0.828,0,0.0,-5.504,27.77699135936504,0.1,1964,0.304815361,0.546845361,0.714671134,0.025800332,-8.099082474,0.056464948,122.8051443,29.92783505,388,0.695062306,0.501895452,195398.018,0.396852639,0.167019708,0.215589105,-12.84495602,0.061628686,114.7052969,0.557205297,25.74962519
0.6,0.228,0,0.00011,-14.612,22.86421841646964,0.0384,1959,0.845354364,0.427041009,0.232347739,0.005353165,-13.56290326,0.059022503,107.1207234,23.33859096,951,0.78490922,0.47976285,211928.132,0.31221019,0.183819909,0.1925164,-14.413364,0.06436665,111.38834,0.4782571,20.5825
0.109,0.623,0,3.62e-05,-12.298,45.47836666674513,0.357,1993,0.055598182,0.723,0.654363636,0.002841464,-11.29236364,0.362,115.7722727,45.72727273,11,0.320281025,0.569725819,247680.3649,0.550038774,0.111799363,0.192185601,-11.0844424,0.076870258,120.4223093,0.55555854,42.34806356
0.973,0.345,0,5.94e-06,-13.25,2.384260487189138,0.0866,1940,0.937267356,0.582754801,0.355212112,0.127329895,-11.96029247,0.167256721,119.68539,2.604135894,677,0.846520478,0.525450988,181590.276,0.312278425,0.322913292,0.262480198,-13.61239865,0.245761538,108.8721107,0.622196383,0.85031185
0.722,0.031,0,0.0,-19.492,28.16772630853567,0.0658,1973,0.255907753,0.427697674,0.562884884,0.101739311,-11.20406977,0.046119767,119.6112326,28.71511628,344,0.417257476,0.512762537,255462.5265,0.535390809,0.099985903,0.198134665,-11.19163686,0.056518881,120.0493272,0.588103247,36.1003996
0.00185,0.672,0,0.0508,-9.419,30.5351414201348,0.0562,1983,0.182958143,0.666828571,0.554114286,0.015436113,-9.964971429,0.051831429,115.3382429,29.52857143,70,0.309616752,0.54474014,249454.2981,0.590843385,0.14380809,0.198218372,-11.3953325,0.066023015,120.849679,0.568990065,36.10683974
0.812,0.185,0,0.0,-17.148,28.78074925579041,0.11,1969,0.723309859,0.522929577,0.205398592,0.024440585,-18.07195775,0.040556338,116.7441831,28.12676056,142,0.446089055,0.486169772,238507.7899,0.490378821,0.163008627,0.208033647,-11.9812106,0.054223241,117.0169673,0.555223969,32.3567889
0.836,0.49,0,0.7,-12.368,23.08471600412775,0.0355,1963,0.832819588,0.551649485,0.302371959,0.451851371,-17.41200515,0.04418299,118.0896289,23.78350515,194,0.71813448,0.48409315,201515.5245,0.373427685,0.199600886,0.20455155,-13.369894,0.05160555,114.3029375,0.53991905,25.126
0.639,0.414,0,0.0709,-8.289,16.9004196930984,0.04,1955,0.619100446,0.468539568,0.329813222,0.227848114,-14.32358162,0.057146378,113.7579859,20.40108108,925,0.849154458,0.4863891,220322.8975,0.288376595,0.229710791,0.22401235,-14.261972,0.0979929,110.581081,0.46935495,9.765
0.996,0.0193,0,0.813,-35.764,0.5249599461765513,0.0441,1947,0.964139414,0.341382996,0.119099085,0.855305735,-23.58383651,0.045268185,101.2479874,6.535211268,310,0.915655383,0.47210391,232131.8827,0.262955178,0.351209088,0.223445024,-14.4148436,0.100228614,108.9728833,0.509180746,1.642180095
0.464,0.785,1,4.7e-06,-8.084,66.93819204000417,0.32,2014,0.464,0.968,0.785,4.7e-06,-8.084,0.32,119.953,70.0,2,0.22676187,0.586153064,264392.4858,0.664777719,0.259981951,0.222449778,-7.82685524,0.097627442,124.6214969,0.438681083,29.10790409
0.108,0.848,0,0.128,-10.999,32.04208896795192,0.0382,1978,0.48058992,0.599058667,0.487036267,0.085135896,-12.501824,0.039005867,114.2684453,30.73333333,375,0.341063943,0.53899687,247988.1451,0.552657407,0.103382938,0.217523547,-11.09511128,0.064961202,120.2093194,0.583424292,35.2722305
0.00102,0.991,0,0.151,-3.81,1.3456335224590958,0.369,2018,0.00102,0.484,0.991,0.151,-3.81,0.369,149.969,0.0,2,0.233836135,0.602730914,227073.14,0.659552093,0.229874471,0.231009359,-8.173433677,0.121044731,123.6442881,0.426566334,27.59948416
0.73,0.89,0,1.44e-06,-10.397,26.9069764387798,0.887,1985,0.804875,0.414875,0.913625,1.33e-06,-11.6345,0.919625,97.94675,23.875,16,0.30974067,0.555073144,251533.7838,0.595302267,0.118708717,0.196849875,-11.4783149,0.058597708,121.2249851,0.564201993,36.55655207
0.993,0.267,0,0.306,-9.716,0.04229976212327813,0.106,1930,0.98702865,0.671241023,0.286427367,0.542779027,-11.84169314,0.120962774,123.6095963,0.049701164,3179,0.935624888,0.51971018,194691.1029,0.334859841,0.351869301,0.220634836,-12.82348674,0.120197932,109.9247884,0.616089077,0.851007423
0.924,0.18,0,0.921,-18.502,11.082710564888785,0.0386,1962,0.912056312,0.318157947,0.219223189,0.6195485,-18.97787337,0.061250479,105.2603871,11.78873239,1035,0.725941852,0.4907444,206267.5385,0.36607358,0.171209073,0.2017907,-13.2739125,0.05652565,114.6859515,0.5415934,21.93
3.95e-05,0.989,0,0.00041,-5.087,34.73383033519184,0.109,1989,3.95e-05,0.306,0.989,0.00041,-5.087,0.109,103.006,36.0,2,0.317918986,0.544702897,251943.5589,0.578152053,0.119108637,0.198228821,-11.46677872,0.063995305,120.3593646,0.54363002,38.55144855
0.0333,0.743,0,0.253,-8.37,35.13200099650216,0.0522,1970,0.295402321,0.527025247,0.720307355,0.184787236,-7.903018661,0.050619649,123.3604171,35.19868277,911,0.457020049,0.505228061,243635.9539,0.494816807,0.130063223,0.21163059,-11.7597888,0.051204611,117.3742821,0.57272707,33.90332176
0.877,0.55,0,0.0,-3.982,3.7095868202405597,0.026,1927,0.918742574,0.576475248,0.523912871,0.001035473,-5.53370297,0.034777228,126.5246733,5.207920792,101,0.91582582,0.655929333,176542.812,0.267902133,0.320992036,0.177386533,-15.235276,0.261915333,112.6637067,0.669675733,0.684
0.547,0.272,0,0.0955,-13.479,31.17550846038513,0.03,1970,0.682646783,0.627343478,0.617152174,0.11654704,-10.34520435,0.06503913,125.0100913,29.66956522,230,0.457020049,0.505228061,243635.9539,0.494816807,0.130063223,0.21163059,-11.7597888,0.051204611,117.3742821,0.57272707,33.90332176
0.0197,0.647,0,0.831,-14.164,0.37020603253685636,0.0472,2014,0.251391714,0.643,0.520428571,0.803285714,-17.11385714,0.043128571,125.3977857,0.0,28,0.22676187,0.586153064,264392.4858,0.664777719,0.259981951,0.222449778,-7.82685524,0.097627442,124.6214969,0.438681083,29.10790409
0.0217,0.594,0,0.0151,-6.066,-4.260110014621233,0.0454,1934,0.0548289,0.831375,0.72225,0.415776848,-6.752,0.0474125,119.127125,0.0,4,0.888513707,0.529168385,189385.6512,0.263570275,0.276165139,0.212726804,-14.75511684,0.102071306,115.4055292,0.558806014,1.309278351
0.985,0.344,0,0.109,-6.949,-1.7640804972416078,0.0472,1948,0.990882353,0.342588235,0.249529412,0.554176471,-14.44252941,0.089164706,84.54223529,0.117647059,17,0.92294915,0.46273625,200208.082,0.241483549,0.361887138,0.21879865,-15.517199,0.1607817,107.6842115,0.46221065,1.4295
0.45,0.33,0,1.4e-05,-16.365,28.49631247037925,0.0582,1982,0.54375,0.634,0.33,1.4e-05,-15.92925,0.125575,118.198375,26.5,4,0.296837444,0.560055284,247406.3694,0.58426649,0.103399178,0.198878166,-11.06455982,0.066932054,120.8919885,0.581505683,35.62113659
0.00646,0.568,1,0.0,-8.613,43.66372545966795,0.477,2011,0.061888788,0.814181818,0.646484848,2.88e-05,-7.101787879,0.247539394,97.55163636,46.06060606,33,0.239499896,0.576939658,279579.4832,0.657764425,0.210333464,0.199691285,-8.13424214,0.080861611,124.2413348,0.470955935,32.86321015
0.0468,0.935,0,0.872,-6.654,-1.301023817929135,0.0398,2015,0.0468,0.568,0.935,0.872,-6.654,0.0398,140.002,0.0,2,0.291639953,0.560455,262678.8835,0.591278507,0.244286155,0.19861113,-9.230797391,0.082571696,120.8787926,0.433696761,29.67217391
0.777,0.247,0,0.0,-11.177,29.211452429353592,0.0394,1962,0.617889352,0.571679764,0.359441257,0.038929651,-13.36107073,0.046364833,114.0328193,31.26915521,509,0.725941852,0.4907444,206267.5385,0.36607358,0.171209073,0.2017907,-13.2739125,0.05652565,114.6859515,0.5415934,21.93
0.114,0.64,0,0.125,-11.342,38.046450746498465,0.0436,1975,0.306786526,0.661631579,0.530957895,0.018971676,-11.78864211,0.041692632,116.4491158,38.47368421,190,0.430069642,0.522674419,254208.6512,0.523590594,0.110670374,0.213331123,-11.44521771,0.061662048,118.8616705,0.571675111,34.15833746
0.962,0.245,0,7.27e-06,-11.55,38.484872534750224,0.0327,1975,0.72921371,0.447145161,0.281737903,0.008964479,-13.60421371,0.048747177,115.9917782,37.3266129,248,0.430069642,0.522674419,254208.6512,0.523590594,0.110670374,0.213331123,-11.44521771,0.061662048,118.8616705,0.571675111,34.15833746
0.739,0.611,0,0.253,-10.622,31.405208547010957,0.0413,1970,0.28711082,0.417918033,0.466544262,0.229411518,-14.48278689,0.046296721,117.2675574,32.67213115,61,0.457020049,0.505228061,243635.9539,0.494816807,0.130063223,0.21163059,-11.7597888,0.051204611,117.3742821,0.57272707,33.90332176
0.832,0.257,0,0.000442,-15.568,29.349557598482185,0.0528,1986,0.308159828,0.581103448,0.56412069,0.092976408,-11.19439655,0.055008621,114.1275517,28.98275862,116,0.291118346,0.540183972,252998.8621,0.611006023,0.115236219,0.211207666,-11.22539572,0.064773569,120.2389995,0.548896814,37.15530114
0.699,0.871,0,5.07e-05,-6.007,38.18923311953155,0.0496,1967,0.580241766,0.611556548,0.708215278,0.025662563,-6.763036706,0.055199653,108.7377922,39.29861111,144,0.542332251,0.489199001,198554.5866,0.441366266,0.123022584,0.191377733,-11.84957414,0.051578482,116.0915986,0.545514528,31.14927609
0.85,0.209,0,0.000441,-11.98,22.271768728068267,0.037,1958,0.743419671,0.638082532,0.35034375,0.058945489,-11.10931731,0.058216126,115.9545615,23.47916667,192,0.777446745,0.47813155,213321.451,0.30886768,0.189862544,0.20264585,-14.219955,0.0576191,112.511724,0.49033495,19.2315
0.995,0.0281,0,0.891,-25.721,0.897290801789481,0.0388,1928,0.990093119,0.341499076,0.118558752,0.879825291,-22.8896458,0.042812445,92.90688901,5.351431392,1202,0.939140715,0.534906667,214396.0322,0.20885582,0.490954813,0.174657333,-17.13142353,0.158645333,106.749062,0.497412314,1.453333333
0.0028,0.984,0,0.0143,-4.75,-4.972651367619292,0.091,1941,0.056608696,0.230043478,0.974695652,0.196656139,-5.162130435,0.161030435,139.8168696,0.0,46,0.894691986,0.48107456,201647.8428,0.265486525,0.442709964,0.201598552,-15.72824509,0.091812203,107.8466711,0.480651293,1.277145812
0.48,0.488,0,0.0,-8.999,8.586751405902291,0.0773,2013,0.48,0.439,0.488,0.0,-8.999,0.0773,169.702,7.0,2,0.189631564,0.593880664,284759.9336,0.692594912,0.312390046,0.215043173,-8.238653699,0.0852791,124.1597128,0.433309687,24.38253242
0.702,0.414,0,0.0,-6.444,40.67672871916154,0.0422,1990,0.557218713,0.470161793,0.39320078,0.002938805,-7.408902534,0.041674464,116.2407758,38.16179337,513,0.343075349,0.533510259,256029.3586,0.565779163,0.131873889,0.188836703,-11.42803685,0.064080179,120.0291051,0.525796713,40.16832669
0.00604,0.748,0,2.93e-05,-5.264,39.16895453010216,0.0303,2002,0.00604,0.507,0.748,2.93e-05,-5.264,0.0303,92.653,38.0,2,0.296350836,0.569584428,242690.5367,0.630117329,0.107954372,0.19977927,-8.066172263,0.081590316,119.453072,0.534913187,45.67542579
0.986,0.0831,0,0.895,-23.238,-3.176551284450099,0.0651,1930,0.978878788,0.439924242,0.145876667,0.9198,-23.07593485,0.054725909,117.8303591,0.242424242,33,0.935624888,0.51971018,194691.1029,0.334859841,0.351869301,0.220634836,-12.82348674,0.120197932,109.9247884,0.616089077,0.851007423
0.735,0.397,0,0.0,-8.712,30.907077389176443,0.0353,1964,0.652419444,0.577888889,0.365958333,0.002915527,-9.717458333,0.043373611,108.9606111,30.54166667,144,0.695062306,0.501895452,195398.018,0.396852639,0.167019708,0.215589105,-12.84495602,0.061628686,114.7052969,0.557205297,25.74962519
0.589,0.915,0,0.0,-7.925,27.555086537343733,0.061,1965,0.227315173,0.475385281,0.713012987,0.061766535,-8.96652381,0.061204329,127.3311558,29.91991342,462,0.61313595,0.500765584,198106.6588,0.443993202,0.121925504,0.21387952,-12.03407742,0.057635365,116.6388117,0.579821029,27.18181818
0.762,0.276,0,0.0,-9.092,58.4330280518476,0.0274,2008,0.095270175,0.648,0.729444444,0.000212943,-5.177492063,0.064087302,114.3123175,61.25396825,63,0.285552368,0.55394646,228266.6276,0.67185914,0.125034429,0.233061868,-7.566056514,0.074351755,120.6443778,0.556478757,35.84830458
0.25,0.565,0,0.000147,-10.528,56.59953763568251,0.145,1997,0.400980952,0.559341667,0.646166667,5.18e-05,-9.772540476,0.100485595,125.1414226,56.5,8,0.312734448,0.574223335,245644.0612,0.596707119,0.110611746,0.201914258,-9.256276764,0.089755599,118.1493251,0.545356093,44.64578194
0.948,0.404,0,0.000241,-13.266,19.892200433094672,0.0419,1960,0.927181982,0.461961291,0.2845,0.182620937,-14.84890021,0.092023907,105.4011971,20.5,75,0.768254423,0.4820517,210238.5085,0.3393798,0.181655354,0.2077554,-13.806002,0.0649571,112.3545995,0.51902625,19.8485
0.445,0.219,0,0.0,-18.025,4.820807194404637,0.966,1950,0.549562444,0.697515078,0.213551282,1.6e-07,-19.57281771,0.952024247,104.9323319,6.262820513,690,0.822814401,0.52903705,208073.6155,0.30353605,0.211687856,0.2249315,-14.400896,0.25047935,110.500212,0.5570354,3.86
0.665,0.634,0,8.48e-05,-7.567,36.017626051053774,0.0404,1965,0.471804762,0.741047619,0.539428571,0.059110211,-9.518714286,0.165947619,114.4297619,36.14285714,42,0.61313595,0.500765584,198106.6588,0.443993202,0.121925504,0.21387952,-12.03407742,0.057635365,116.6388117,0.579821029,27.18181818
0.00432,0.937,0,0.00839,-3.963,35.6738612308518,0.112,1981,0.036853563,0.386015323,0.813145161,0.087126437,-6.381016129,0.077601613,128.3808629,35.74193548,248,0.305801138,0.542446477,249776.8231,0.597225595,0.144881791,0.225427636,-10.96830335,0.057742279,123.0404928,0.58357906,35.28135932
0.234,0.818,0,1.89e-05,-3.47,53.67516781383317,0.0647,2001,0.234,0.647,0.818,1.89e-05,-3.47,0.0647,180.019,51.0,2,0.267872484,0.591807645,240599.7951,0.643277207,0.101967605,0.191314883,-7.906468909,0.084505403,118.3389021,0.557981967,50.87359837
0.105,0.238,0,0.0482,-16.677,14.286434243090667,0.136,1957,0.665756272,0.533831541,0.37742509,0.229211261,-13.48130466,0.074470251,114.1525054,15.74551971,279,0.7937751,0.5036534,240072.304,0.293809755,0.203772194,0.1862876,-14.271581,0.0675756,112.5288855,0.5109486,19.7005
3.63e-05,0.909,0,0.469,-6.988,42.975945900264406,0.0729,1987,0.048820553,0.434058824,0.766235294,0.154473952,-11.01411765,0.067711765,121.9840588,45.11764706,34,0.335768385,0.536866783,246535.3971,0.561528501,0.106940129,0.197643007,-12.00575375,0.057201648,120.0575514,0.534042957,39.00949051
0.17,0.528,0,0.00212,-7.276,38.2532925847003,0.043,1977,0.565313725,0.472901961,0.42854902,0.006436527,-12.19080392,0.054498039,116.6856863,35.92156863,51,0.343144046,0.53352069,256076.6782,0.554584217,0.127443588,0.226251924,-11.12688006,0.062954673,121.6445122,0.582772214,35.30934533
0.76,0.508,0,0.519,-5.453,2.4920663449944414,0.0322,1952,0.705333333,0.4375,0.314020833,0.118166311,-11.16933333,0.042616667,117.7866667,5.458333333,48,0.875521739,0.4560212,231152.291,0.25561511,0.283863632,0.23385555,-15.7948865,0.1378031,108.2383545,0.442967062,3.505
0.0218,0.798,0,0.288,-10.555,35.8272398759353,0.05,1998,0.0159,0.666,0.6695,0.2745,-14.5105,0.04525,105.003,36.5,4,0.301000801,0.580688004,249384.6264,0.599213024,0.126487913,0.195251622,-9.14002704,0.088892429,118.0700821,0.529285202,44.85496559
0.293,0.37,0,0.0,-11.072,63.69680548737034,0.502,2015,0.397469812,0.675949516,0.476095238,2.46e-06,-9.559143992,0.332656611,118.8143943,68.0952381,62,0.291639953,0.560455,262678.8835,0.591278507,0.244286155,0.19861113,-9.230797391,0.082571696,120.8787926,0.433696761,29.67217391
